run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,560.742,7.03425,6
1775040096824,1.77504e+09,8,7167869,0,802953742,0,0,1,579.926,6.80155,6
1775040096824,1.77504e+09,8,7167869,0,802953742,0,0,1,578.637,6.8167,6
1775040096824,1.77504e+09,8,7167869,0,802953742,0,0,1,550.415,7.16623,6
1775040096824,1.77504e+09,9,7167869,0,846955485,0,0,1,590.818,6.67616,6
1775040096824,1.77504e+09,9,7167869,0,846955485,0,0,1,581.606,6.7819,6
1775040096824,1.77504e+09,10,7167869,0,890197719,0,0,1,285.041,13.838,6
1775040096824,1.77504e+09,10,7167869,0,890197719,0,0,1,38.5432,102.337,6
1775040096824,1.77504e+09,11,7167869,0,932711776,0,0,1,590.36,6.68134,6
1775040096824,1.77504e+09,11,7167869,0,932711776,0,0,1,595.676,6.62171,6
1775040096824,1.77504e+09,12,7167869,0,974527296,0,6836253,1,207.454,19.0133,6
1775040096824,1.77504e+09,4,7167869,0,218437152,0,0,1,145.399,27.1281,6
1775040096824,1.77504e+09,5,7167869,0,218437152,0,0,1,552.515,7.13899,6
1775040096824,1.77504e+09,5,7167869,0,218437152,0,0,1,592.424,6.65806,6
1775040096824,1.77504e+09,5,7167869,0,218437152,0,0,1,116.621,33.8224,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,584.506,6.74825,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,586.163,6.72918,6
1775040096824,1.77504e+09,8,7167869,0,800880050,0,0,1,588.539,6.70202,6
1775040096824,1.77504e+09,8,7167869,0,800880050,0,0,1,586.66,6.72349,6
1775040096824,1.77504e+09,8,7167869,0,800880050,0,0,1,435.692,9.05319,6
1775040096824,1.77504e+09,9,7167869,0,844918048,0,0,1,596.386,6.61383,6
1775040096824,1.77504e+09,9,7167869,0,844918048,0,0,1,606.473,6.50383,6
1775040096824,1.77504e+09,9,7167869,0,844918048,0,0,1,133.522,29.5411,6
1775040096824,1.77504e+09,10,7167869,0,888195030,0,0,1,566.544,6.9622,6
1775040096824,1.77504e+09,10,7167869,0,888195030,0,0,1,187.174,21.0735,6
1775040096824,1.77504e+09,11,7167869,0,930742420,0,0,1,588.695,6.70024,6
1775040096824,1.77504e+09,11,7167869,0,930742420,0,0,1,116.86,33.7532,6
1775040096824,1.77504e+09,4,7167869,0,216754981,0,0,1,95.8595,41.1477,6
1775040096824,1.77504e+09,5,7167869,0,216754981,0,0,1,563.45,7.00044,6
1775040096824,1.77504e+09,5,7167869,0,216754981,0,0,1,585.699,6.73451,6
1775040096824,1.77504e+09,6,7167869,0,216754981,0,0,1,578.963,6.81286,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,1,530.453,7.4359,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,552.788,7.13546,6
1775040096824,1.77504e+09,8,7167869,0,798804654,0,0,1,576.174,6.84584,6
1775040096824,1.77504e+09,8,7167869,0,798804654,0,0,1,569.467,6.92647,6
1775040096824,1.77504e+09,8,7167869,0,798804654,0,0,1,548.3,7.19387,6
1775040096824,1.77504e+09,9,7167869,0,842878988,0,0,1,565.806,6.97129,6
1775040096824,1.77504e+09,9,7167869,0,842878988,0,0,1,30.2412,130.431,6
1775040096824,1.77504e+09,10,7167869,0,886190791,0,0,1,569.653,6.9242,6
1775040096824,1.77504e+09,2,7167869,0,51376622,0,0,1,101.767,38.7593,6
1775040096824,1.77504e+09,3,7167869,0,51376622,0,0,1,598.869,6.58641,6
1775040096824,1.77504e+09,3,7167869,0,51376622,0,0,1,592.546,6.65669,6
1775040096824,1.77504e+09,4,7167869,0,51376622,0,0,1,596.177,6.61616,6
1775040096824,1.77504e+09,4,7167869,0,51376622,0,0,1,45.0974,87.4639,6
1775040096824,1.77504e+09,5,7167869,0,0,0,0,0,584.019,6.75388,6
1775040096824,1.77504e+09,6,7167869,0,0,0,0,0,592.795,6.65389,6
1775040096824,1.77504e+09,6,7167869,0,0,0,0,0,591.333,6.67035,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,585.321,6.73886,6
1775040096824,1.77504e+09,7,7167869,0,0,0,0,0,543,7.26409,6
1775040096824,1.77504e+09,8,7167869,0,596657168,0,0,1,581.95,6.77789,6
1775040096824,1.77504e+09,8,7167869,0,596657168,0,0,1,532.615,7.40571,6
1775040096824,1.77504e+09,8,7167869,0,596657168,0,0,1,543.128,7.26237,6
1775040096824,1.77504e+09,8,7167869,0,596657162,0,0,1,577.271,6.83283,6
1775040096824,1.77504e+09,8,7167869,0,596657162,0,0,1,570.722,6.91124,6
1775040096824,1.77504e+09,8,7167869,0,596657162,0,0,1,438.255,9.00022,6
