run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1775039943358,1.77504e+09,9,0,0,1644806722,0,0,3,439.976,8.94528,4
1775039943358,1.77504e+09,9,0,0,1644806722,0,0,3,402.169,9.78884,4
1775039943358,1.77504e+09,9,0,0,1644806722,0,0,3,393.456,10.0105,4
1775039943358,1.77504e+09,9,0,0,1644806722,0,0,3,23.2824,169.252,4
1775039943358,1.77504e+09,9,0,0,1644806722,0,0,3,19.1669,205.593,4
1775039943358,1.77504e+09,9,215073,215073,1087205150,0,0,1,17.7276,222.286,4
1775039943358,1.77504e+09,10,215073,0,1146080762,0,0,1,564.488,6.98081,4
1775039943358,1.77504e+09,10,215073,0,1146080762,0,0,1,563.825,6.98902,4
1775039943358,1.77504e+09,11,215073,0,1184623827,0,0,1,567.053,6.94923,4
1775039943358,1.77504e+09,11,215073,0,1184623827,0,0,1,577.184,6.82726,4
1775039943358,1.77504e+09,12,524334,309261,1222622503,0,13421772,1,12.4582,316.305,4
1775039943358,1.77504e+09,13,721915,197581,942240485,0,10737417,1,19.171,205.549,4
1775039943358,1.77504e+09,13,1089270,367355,942240485,0,8589933,1,10.509,374.971,4
1775039943358,1.77504e+09,14,1579638,490368,983882062,0,4123167,1,7.92219,497.411,4
1775039943358,1.77504e+09,14,3141314,1561676,983882062,0,2473900,1,2.51111,1569.26,4
1775039943358,1.77504e+09,3,3507426,366112,0,0,0,1,10.553,373.408,4
1775039943358,1.77504e+09,3,3507426,0,0,0,0,0,532.685,7.39759,4
1775039943358,1.77504e+09,3,3507426,0,0,0,0,0,539.994,7.29746,4
1775039943358,1.77504e+09,4,3507426,0,0,0,0,0,576.52,6.83512,4
1775039943358,1.77504e+09,4,3507426,0,0,0,0,0,592.152,6.65468,4
1775039943358,1.77504e+09,5,3507426,0,0,0,0,0,594.544,6.62791,4
1775039943358,1.77504e+09,5,3507426,0,0,0,0,0,578.431,6.81254,4
1775039943358,1.77504e+09,6,3507426,0,0,0,0,0,594.673,6.62646,4
1775039943358,1.77504e+09,6,3507426,0,0,0,0,0,591.819,6.65843,4
1775039943358,1.77504e+09,7,3507426,0,0,0,0,0,509.987,7.72683,4
1775039943358,1.77504e+09,7,3507426,0,0,0,0,0,457.358,8.62431,4
1775039943358,1.77504e+09,8,3507426,0,832616742,0,0,1,567.939,6.94511,4
1775039943358,1.77504e+09,8,3507426,0,832616742,0,0,1,442.479,8.91431,4
1775039943358,1.77504e+09,8,3507426,0,832616742,0,0,1,558.006,7.06873,4
1775039943358,1.77504e+09,8,3507426,0,832616742,0,0,1,539.59,7.30999,4
1775039943358,1.77504e+09,8,3540056,32630,876101190,0,0,1,22.989,171.577,4
1775039943358,1.77504e+09,9,3540056,0,939956293,0,0,1,594.965,6.62963,4
1775039943358,1.77504e+09,9,3540056,0,939956293,0,0,1,591.613,6.66719,4
1775039943358,1.77504e+09,9,3540056,0,939956293,0,0,1,561.876,7.02005,4
1775039943358,1.77504e+09,9,3540056,0,939956293,0,0,1,582.44,6.77219,4
1775039943358,1.77504e+09,9,3545487,5431,981651394,0,0,1,34.5112,114.293,4
1775039943358,1.77504e+09,10,3545487,0,1042956958,0,0,1,579.036,6.81201,4
1775039943358,1.77504e+09,10,3545487,0,1042956958,0,0,1,589.202,6.69447,4
1775039943358,1.77504e+09,10,3545487,0,1042956958,0,0,1,587.327,6.71585,4
1775039943358,1.77504e+09,10,3545487,0,1042956958,0,0,1,471.421,8.36704,4
1775039943358,1.77504e+09,9,3638551,93064,1083033829,0,0,1,15.9624,247.105,4
1775039943358,1.77504e+09,10,3638551,0,1142033800,0,0,1,592.856,6.65321,4
1775039943358,1.77504e+09,10,3638551,0,1142033800,0,0,1,452.224,8.72223,4
1775039943358,1.77504e+09,10,3638551,0,1142033800,0,0,1,33.7434,116.894,4
1775039943358,1.77504e+09,10,3638551,0,1142033800,0,0,1,538.917,7.31912,4
1775039943358,1.77504e+09,9,3831019,192468,1180647483,0,0,1,13.6218,289.565,4
1775039943358,1.77504e+09,10,3831019,0,1237555591,0,0,1,448.708,8.79057,4
1775039943358,1.77504e+09,10,3831019,0,1237555591,0,0,1,584.154,6.75232,4
1775039943358,1.77504e+09,10,3831019,0,1237555591,0,0,1,588.891,6.69801,4
1775039943358,1.77504e+09,10,3831019,0,1237555591,0,0,1,590.923,6.67498,4
1775039943358,1.77504e+09,11,3831019,0,1274845051,0,0,1,583.12,6.7643,4
1775039943358,1.77504e+09,8,4560560,729541,1347936261,0,0,3,5.35524,736.55,4
1775039943358,1.77504e+09,8,4560560,0,1347936261,0,0,2,526.287,7.49476,4
1775039943358,1.77504e+09,8,4560560,0,1347936261,0,0,2,421.79,9.35157,4
1775039943358,1.77504e+09,8,4560560,0,1347936261,0,0,2,543.627,7.2557,4
1775039943358,1.77504e+09,8,4560560,0,1347936261,0,0,2,545.705,7.22807,4
1775039943358,1.77504e+09,8,5047778,487218,1081098628,0,0,2,6.21498,634.66,4
1775039943358,1.77504e+09,9,5047778,0,1140141325,0,0,2,390.086,10.1116,4
1775039943358,1.77504e+09,9,5047778,0,1140141325,0,0,2,523.482,7.53492,4
1775039943358,1.77504e+09,9,5047778,0,1140141325,0,0,2,538.648,7.32277,4
1775039943358,1.77504e+09,9,5047778,0,1140141325,0,0,2,27.0384,145.881,4
1775039943358,1.77504e+09,9,5243129,195351,948175383,0,0,1,8.93012,441.696,4
1775039943358,1.77504e+09,10,5243129,0,1010272825,0,0,2,577.512,6.82998,4
1775039943358,1.77504e+09,10,5243129,0,1010272825,0,0,2,559.57,7.04898,4
1775039943358,1.77504e+09,10,5243129,0,1010272825,0,0,2,20.4893,192.51,4
1775039943358,1.77504e+09,10,5243129,0,1010272825,0,0,2,18.79,209.92,4
1775039943358,1.77504e+09,8,5249657,6528,1050847513,0,0,1,46.7744,84.3282,4
1775039943358,1.77504e+09,9,5249657,0,1110564542,0,0,1,80.5941,48.9415,4
1775039943358,1.77504e+09,8,5249657,0,1081915204,0,0,1,578.297,6.82072,4
1775039943358,1.77504e+09,8,5249657,0,1081915204,0,0,1,600.551,6.56797,4
1775039943358,1.77504e+09,9,5249657,0,1121412016,0,0,1,139.59,28.257,4
1775039943358,1.77504e+09,10,5249657,0,1160328711,0,0,2,581.448,6.78375,4
1775039943358,1.77504e+09,10,5249657,0,1160328711,0,0,2,442.884,8.90617,4
1775039943358,1.77504e+09,10,5249657,0,1160328711,0,0,2,18.1688,217.097,4
1775039943358,1.77504e+09,10,5249657,0,1160328711,0,0,2,554.841,7.10906,4
1775039943358,1.77504e+09,7,5493684,244027,187418272,0,0,1,15.713,251.028,4
1775039943358,1.77504e+09,8,5493684,0,1255214051,0,0,2,577.531,6.82976,4
1775039943358,1.77504e+09,8,5493684,0,1255214051,0,0,2,575.277,6.85652,4
1775039943358,1.77504e+09,8,5493684,0,1255214051,0,0,2,576.509,6.84186,4
1775039943358,1.77504e+09,8,5493684,0,1255214051,0,0,2,588.843,6.69855,4
1775039943358,1.77504e+09,8,5741748,248064,1255214051,0,16777216,2,8.46568,465.928,4
1775039943358,1.77504e+09,10,5741748,0,1039936182,0,0,2,580.869,6.79051,4
1775039943358,1.77504e+09,10,5741748,0,1039936182,0,0,2,572.533,6.88938,4
1775039943358,1.77504e+09,10,5741748,0,1039936182,0,0,2,583.229,6.76303,4
1775039943358,1.77504e+09,10,5741748,0,1039936182,0,0,2,5.76234,684.513,4
1775039943358,1.77504e+09,8,5741748,0,1119577596,0,0,2,583.775,6.75671,4
1775039943358,1.77504e+09,8,5741748,0,1119577596,0,0,2,580.878,6.7904,4
1775039943358,1.77504e+09,8,5741748,0,1119577596,0,0,2,577.049,6.83546,4
1775039943358,1.77504e+09,8,5741748,0,1119577596,0,0,2,556.349,7.08979,4
1775039943358,1.77504e+09,9,5936525,194777,827283250,0,0,1,12.0996,325.995,4
1775039943358,1.77504e+09,10,5936525,0,892370466,0,0,2,448.352,8.79754,4
1775039943358,1.77504e+09,10,5936525,0,892370466,0,0,2,576.641,6.8403,4
1775039943358,1.77504e+09,10,5936525,0,892370466,0,0,2,22.4391,175.782,4
1775039943358,1.77504e+09,10,5936525,0,892370466,0,0,2,583.515,6.75971,4
1775039943358,1.77504e+09,7,6105298,168773,0,0,0,1,14.6256,269.692,4
1775039943358,1.77504e+09,8,6105298,0,997256840,0,0,1,455.293,8.66342,4
1775039943358,1.77504e+09,8,6105298,0,997256840,0,0,1,584.958,6.74304,4
1775039943358,1.77504e+09,8,6105298,0,997256840,0,0,1,580.632,6.79328,4
1775039943358,1.77504e+09,8,6105298,0,997256840,0,0,1,576.054,6.84727,4
1775039943358,1.77504e+09,9,6105298,0,1038044233,0,0,1,449.505,8.77498,4
1775039943358,1.77504e+09,10,6105298,0,1078201733,0,0,2,455.204,8.66513,4
1775039943358,1.77504e+09,10,6105298,0,1078201733,0,0,2,35.5249,111.032,4
1775039943358,1.77504e+09,8,6105298,0,1117744015,0,0,1,492.663,8.00629,4
1775039943358,1.77504e+09,8,6105298,0,1117744015,0,0,1,548.608,7.18983,4
1775039943358,1.77504e+09,8,6105298,0,1117744015,0,0,1,537.26,7.34169,4
1775039943358,1.77504e+09,8,6315069,209771,1156712394,0,0,2,10.1201,389.758,4
1775039943358,1.77504e+09,9,6315069,0,1214122056,0,0,2,457.421,8.62313,4
1775039943358,1.77504e+09,9,6315069,0,1214122056,0,0,2,586.903,6.7207,4
1775039943358,1.77504e+09,9,6315069,0,1214122056,0,0,2,558.56,7.06173,4
1775039943358,1.77504e+09,9,6315069,0,1214122056,0,0,2,553.906,7.12106,4
1775039943358,1.77504e+09,10,6562846,247777,932877718,0,0,2,9.65275,408.629,4
1775039943358,1.77504e+09,10,6562846,0,932877718,0,0,2,581.49,6.78326,4
1775039943358,1.77504e+09,10,6810946,248100,932877718,0,16777216,2,15.4447,255.389,4
1775039943358,1.77504e+09,11,6810946,0,995342168,0,0,2,579.023,6.81216,4
1775039943358,1.77504e+09,11,6810946,0,995342168,0,0,2,589.853,6.68709,4
1775039943358,1.77504e+09,8,6818558,7612,1036151104,0,0,1,47.6441,82.7887,4
1775039943358,1.77504e+09,9,6818558,0,1096200128,0,0,1,591.865,6.66435,4
1775039943358,1.77504e+09,9,6818558,0,1096200128,0,0,1,584.465,6.74873,4
1775039943358,1.77504e+09,9,6818558,0,1096200128,0,0,1,575.614,6.8525,4
1775039943358,1.77504e+09,10,6818558,0,1135485534,0,0,2,589,6.69677,4
1775039943358,1.77504e+09,11,6818558,0,1174198839,0,0,2,601.801,6.55432,4
1775039943358,1.77504e+09,11,6818558,0,1174198839,0,0,2,567.165,6.95459,4
1775039943358,1.77504e+09,11,6818558,0,1174198839,0,0,2,28.8588,136.679,4
1775039943358,1.77504e+09,11,6818558,0,1174198839,0,0,2,518.788,7.6031,4
1775039943358,1.77504e+09,8,7015927,197369,1212353505,0,0,2,19.1267,206.225,4
1775039943358,1.77504e+09,9,7015927,0,1268608412,0,0,2,458.437,8.60402,4
1775039943358,1.77504e+09,9,7015927,0,1268608412,0,0,2,505.45,7.80374,4
1775039943358,1.77504e+09,9,7015927,0,1268608412,0,0,2,586.395,6.72652,4
1775039943358,1.77504e+09,9,7015927,0,1268608412,0,0,2,577.401,6.83129,4
1775039943358,1.77504e+09,10,7264442,248515,993420700,0,0,2,9.69709,406.761,4
1775039943358,1.77504e+09,11,7264442,0,1054451505,0,0,2,18.8368,209.398,4
1775039943358,1.77504e+09,8,7264442,0,1054441476,0,0,1,592.117,6.66152,4
1775039943358,1.77504e+09,8,7264442,0,1054441476,0,0,1,595.188,6.62715,4
1775039943358,1.77504e+09,8,7264442,0,1054441476,0,0,1,592.527,6.65691,4
1775039943358,1.77504e+09,8,7512088,247646,1054441476,0,16777216,1,15.4591,255.15,4
1775039943358,1.77504e+09,9,7512088,0,1153099543,0,0,2,532.358,7.40929,4
1775039943358,1.77504e+09,9,7512088,0,1153099543,0,0,2,591.861,6.6644,4
1775039943358,1.77504e+09,9,7512088,0,1153099543,0,0,2,595.969,6.61846,4
1775039943358,1.77504e+09,9,7512088,0,1153099543,0,0,2,605.013,6.51952,4
1775039943358,1.77504e+09,9,7759692,247604,1153099543,0,16777216,2,15.4984,254.503,4
1775039943358,1.77504e+09,10,7765460,5768,864803079,0,0,2,42.9277,91.8847,4
1775039943358,1.77504e+09,8,7770969,5509,949952383,0,0,1,14.9805,263.302,4
1775039943358,1.77504e+09,8,7770969,0,949952383,0,0,1,583.265,6.76262,4
1775039943358,1.77504e+09,8,7770969,0,949952383,0,0,1,544.886,7.23894,4
1775039943358,1.77504e+09,8,7770969,0,949952383,0,0,1,545.152,7.2354,4
1775039943358,1.77504e+09,8,7776463,5494,991491223,0,0,1,36.7688,107.276,4
1775039943358,1.77504e+09,9,7776463,0,1052566943,0,0,1,462.874,8.52153,4
1775039943358,1.77504e+09,9,7776463,0,1052566943,0,0,1,550.77,7.1616,4
1775039943358,1.77504e+09,9,7776463,0,1052566943,0,0,1,548.31,7.19374,4
1775039943358,1.77504e+09,9,7776463,0,1052566943,0,0,1,542.291,7.27359,4
1775039943358,1.77504e+09,10,7776463,0,1092503821,0,0,1,532.608,7.40582,4
1775039943358,1.77504e+09,11,7776463,0,1131843753,0,0,2,563.55,6.99919,4
1775039943358,1.77504e+09,11,7776463,0,1131843753,0,0,2,588.876,6.69818,4
1775039943358,1.77504e+09,11,7776463,0,1131843753,0,0,2,41.9402,94.0481,4
1775039943358,1.77504e+09,9,7784090,7627,1170599914,0,0,1,42.8659,92.0171,4
1775039943358,1.77504e+09,10,7784090,0,1227717676,0,0,1,604.332,6.52687,4
1775039943358,1.77504e+09,10,7784090,0,1227717676,0,0,1,525.194,7.51036,4
1775039943358,1.77504e+09,10,7784090,0,1227717676,0,0,1,558.633,7.0608,4
1775039943358,1.77504e+09,10,7784090,0,1227717676,0,0,1,541.893,7.27892,4
1775039943358,1.77504e+09,10,7790680,6590,1265142181,0,0,1,128.551,30.6835,4
1775039943358,1.77504e+09,11,7790680,0,1320337448,0,0,2,587.554,6.71325,4
