run_id,timestamp,l0_files,stall_micros_total,stall_micros_delta,compaction_pending_bytes,is_write_stopped,actual_delayed_write_rate,num_running_compactions,write_throughput_mb_s,batch_latency_ms,bg_jobs
1775039862205,1.77504e+09,6,0,0,0,0,0,0,520.479,7.5617,2
1775039862205,1.77504e+09,6,0,0,0,0,0,0,253.967,15.5011,2
1775039862205,1.77504e+09,6,0,0,0,0,0,0,402.285,9.79075,2
1775039862205,1.77504e+09,7,0,0,0,0,0,0,611.906,6.43985,2
1775039862205,1.77504e+09,7,0,0,0,0,0,0,439.963,8.95663,2
1775039862205,1.77504e+09,8,0,0,605545787,0,0,1,600.015,6.56747,2
1775039862205,1.77504e+09,8,0,0,605545787,0,0,1,577.553,6.8229,2
1775039862205,1.77504e+09,8,0,0,605545787,0,0,1,548.27,7.1873,2
1775039862205,1.77504e+09,9,0,0,653169336,0,0,1,32.3182,121.931,2
1775039862205,1.77504e+09,10,0,0,699878022,0,0,1,581.941,6.77145,2
1775039862205,1.77504e+09,10,0,0,699878022,0,0,1,455.52,8.65073,2
1775039862205,1.77504e+09,10,0,0,699878022,0,0,1,584.694,6.73956,2
1775039862205,1.77504e+09,10,0,0,699878022,0,0,1,561.678,7.01573,2
1775039862205,1.77504e+09,11,0,0,745711938,0,0,1,578.763,6.80863,2
1775039862205,1.77504e+09,12,309502,309502,790708854,0,13421772,1,12.4317,316.979,2
1775039862205,1.77504e+09,13,678197,368695,834904398,0,8589933,1,10.4606,376.707,2
1775039862205,1.77504e+09,14,1168197,490000,878332213,0,4123167,1,7.92396,497.299,2
1775039862205,1.77504e+09,6,2122442,954245,0,0,0,1,4.09283,962.802,2
1775039862205,1.77504e+09,6,2122442,0,0,0,0,0,452.433,8.70976,2
1775039862205,1.77504e+09,7,2122442,0,0,0,0,0,596.112,6.61047,2
1775039862205,1.77504e+09,7,2122442,0,0,0,0,0,575.985,6.84146,2
1775039862205,1.77504e+09,8,2122442,0,854532382,0,0,1,591.599,6.6609,2
1775039862205,1.77504e+09,8,2122442,0,854532382,0,0,1,585.971,6.72488,2
1775039862205,1.77504e+09,8,2122442,0,854532382,0,0,1,532.038,7.40658,2
1775039862205,1.77504e+09,9,2122442,0,897625329,0,0,1,32.3487,121.816,2
1775039862205,1.77504e+09,10,2122442,0,939996049,0,0,1,573.472,6.8781,2
1775039862205,1.77504e+09,10,2122442,0,939996049,0,0,1,566.886,6.958,2
1775039862205,1.77504e+09,10,2122442,0,939996049,0,0,1,576.475,6.84227,2
1775039862205,1.77504e+09,10,2122442,0,939996049,0,0,1,555.143,7.10518,2
1775039862205,1.77504e+09,11,2122442,0,981683724,0,0,1,577.205,6.83361,2
1775039862205,1.77504e+09,13,3621971,1499529,1063108089,0,2216614,1,2.61686,1507.3,2
1775039862205,1.77504e+09,5,3621971,0,151387600,0,0,1,518.124,7.61285,2
1775039862205,1.77504e+09,5,3621971,0,151387600,0,0,1,530.564,7.43434,2
1775039862205,1.77504e+09,5,3621971,0,151387600,0,0,1,18.297,215.576,2
1775039862205,1.77504e+09,6,3621971,0,0,0,0,0,598.286,6.59283,2
1775039862205,1.77504e+09,7,3621971,0,0,0,0,0,542.591,7.26956,2
1775039862205,1.77504e+09,7,3621971,0,0,0,0,0,546.12,7.22258,2
1775039862205,1.77504e+09,8,3621971,0,718324397,0,0,1,600.737,6.56593,2
1775039862205,1.77504e+09,8,3621971,0,718324397,0,0,1,544.925,7.23843,2
1775039862205,1.77504e+09,9,3621971,0,763840435,0,0,1,598.006,6.59592,2
1775039862205,1.77504e+09,9,3621971,0,763840435,0,0,1,494.7,7.97331,2
1775039862205,1.77504e+09,9,3621971,0,763840435,0,0,1,529.322,7.4518,2
1775039862205,1.77504e+09,9,3621971,0,763840435,0,0,1,32.5556,121.159,2
1775039862205,1.77504e+09,10,3625239,3268,808533219,0,0,1,46.3093,85.175,2
1775039862205,1.77504e+09,11,3625239,0,874102725,0,0,1,593.428,6.6468,2
1775039862205,1.77504e+09,11,3625239,0,874102725,0,0,1,522.976,7.54222,2
1775039862205,1.77504e+09,11,3625239,0,874102725,0,0,1,549.551,7.17749,2
1775039862205,1.77504e+09,11,3625239,0,874102725,0,0,1,550.853,7.16052,2
1775039862205,1.77504e+09,13,4820574,1195335,958959282,0,2780519,1,3.2803,1202.45,2
1775039862205,1.77504e+09,6,5868649,1048075,75348877,0,0,1,3.73339,1056.52,2
1775039862205,1.77504e+09,6,5868649,0,75348877,0,0,1,405.435,9.72881,2
1775039862205,1.77504e+09,6,5868649,0,75348877,0,0,1,540.192,7.30185,2
1775039862205,1.77504e+09,6,5868649,0,75348877,0,0,1,552.515,7.13899,2
1775039862205,1.77504e+09,6,5868649,0,75348877,0,0,1,527.919,7.4716,2
1775039862205,1.77504e+09,7,5868649,0,0,0,0,0,483.927,8.15081,2
1775039862205,1.77504e+09,8,5868649,0,649388320,0,0,1,575.31,6.85612,2
1775039862205,1.77504e+09,9,5868649,0,696190917,0,0,1,595.522,6.62342,2
1775039862205,1.77504e+09,9,5868649,0,696190917,0,0,1,583.053,6.76508,2
1775039862205,1.77504e+09,9,5868649,0,696190917,0,0,1,600.065,6.57328,2
1775039862205,1.77504e+09,10,5868649,0,742114793,0,0,1,457.387,8.62377,2
1775039862205,1.77504e+09,11,5868649,0,787197952,0,0,1,455.476,8.65994,2
